# Device: cuda:3 | TF32 disabled: True
# L=16,  N=256 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.65s | Matrix: 960x960 | ~0.01 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.6826      1.2934447776     -1.8948795453     -1.7953863924      0.2974125112     0.050
  0.6827      1.2936243195     -1.8948649765     -1.7954501942      0.2972344232     0.040
  0.6828      1.2938038677     -1.8948504213     -1.7955139392      0.2970564409     0.053
  0.6829      1.2939834223     -1.8948358797     -1.7955776273      0.2968786164     0.052
  0.6830      1.2941629832     -1.8948213517     -1.7956412586      0.2967008359     0.051
  0.6831      1.2943425505     -1.8948068372     -1.7957048333      0.2965233276     0.053
  0.6832      1.2945221242     -1.8947923363     -1.7957683512      0.2963457912     0.055
  0.6833      1.2947017042     -1.8947778489     -1.7958318126      0.2961684755     0.043
  0.6834      1.2948812905     -1.8947633751     -1.7958952175      0.2959912461     0.061
  0.6835      1.2950608832     -1.8947489147     -1.7959585659      0.2958141965     0.061
  0.6836      1.2952404823     -1.8947344679     -1.7960218578      0.2956372231     0.056
  0.6837      1.2954200876     -1.8947200345     -1.7960850934      0.2954603884     0.064
  0.6838      1.2955996993     -1.8947056146     -1.7961482727      0.2952836615     0.060
  0.6839      1.2957793173     -1.8946912082     -1.7962113957      0.2951071152     0.046
  0.6840      1.2959589416     -1.8946768151     -1.7962744626      0.2949306459     0.062
  0.6841      1.2961385721     -1.8946624355     -1.7963374733      0.2947543057     0.071
  0.6842      1.2963182090     -1.8946480693     -1.7964004279      0.2945781260     0.070
  0.6843      1.2964978522     -1.8946337165     -1.7964633265      0.2944020239     0.085
  0.6844      1.2966775017     -1.8946193771     -1.7965261692      0.2942261035     0.075
  0.6845      1.2968571575     -1.8946050511     -1.7965889559      0.2940502922     0.079
  0.6846      1.2970368195     -1.8945907384     -1.7966516868      0.2938745695     0.082
  0.6847      1.2972164878     -1.8945764390     -1.7967143619      0.2936989666     0.085
  0.6848      1.2973961624     -1.8945621530     -1.7967769813      0.2935235672     0.086
  0.6849      1.2975758432     -1.8945478803     -1.7968395450      0.2933482360     0.087
  0.6850      1.2977555303     -1.8945336209     -1.7969020530      0.2931730045     0.080
  0.6851      1.2979352236     -1.8945193747     -1.7969645055      0.2929979667     0.070
  0.6852      1.2981149232     -1.8945051418     -1.7970269025      0.2928230185     0.087
  0.6853      1.2982946290     -1.8944909222     -1.7970892441      0.2926481810     0.084
  0.6854      1.2984743410     -1.8944767158     -1.7971515302      0.2924734856     0.089
  0.6855      1.2986540593     -1.8944625227     -1.7972137610      0.2922989326     0.082
  0.6856      1.2988337838     -1.8944483427     -1.7972759365      0.2921244387     0.081
  0.6857      1.2990135145     -1.8944341760     -1.7973380568      0.2919501294     0.064
  0.6858      1.2991932514     -1.8944200225     -1.7974001219      0.2917759525     0.082
  0.6859      1.2993729945     -1.8944058821     -1.7974621319      0.2916018458     0.078
  0.6860      1.2995527438     -1.8943917548     -1.7975240868      0.2914279242     0.065
  0.6861      1.2997324993     -1.8943776408     -1.7975859867      0.2912540730     0.055
  0.6862      1.2999122610     -1.8943635398     -1.7976478317      0.2910803866     0.054
  0.6863      1.3000920289     -1.8943494520     -1.7977096217      0.2909067709     0.046
  0.6864      1.3002718029     -1.8943353772     -1.7977713570      0.2907333203     0.056
  0.6865      1.3004515832     -1.8943213156     -1.7978330374      0.2905600141     0.056
  0.6866      1.3006313696     -1.8943072670     -1.7978946632      0.2903867584     0.056
  0.6867      1.3008111621     -1.8942932315     -1.7979562342      0.2902136997     0.055
  0.6868      1.3009909608     -1.8942792091     -1.7980177506      0.2900407337     0.055
  0.6869      1.3011707656     -1.8942651997     -1.7980792125      0.2898678710     0.042
  0.6870      1.3013505766     -1.8942512033     -1.7981406199      0.2896951537     0.059
  0.6871      1.3015303938     -1.8942372199     -1.7982019728      0.2895225505     0.046
  0.6872      1.3017102170     -1.8942232495     -1.7982632713      0.2893501037     0.064
  0.6873      1.3018900464     -1.8942092921     -1.7983245155      0.2891777189     0.057
  0.6874      1.3020698819     -1.8941953476     -1.7983857054      0.2890054804     0.052
  0.6875      1.3022497236     -1.8941814161     -1.7984468410      0.2888333987     0.043
  0.6876      1.3024295713     -1.8941674975     -1.7985079225      0.2886613902     0.046
  0.6877      1.3026094252     -1.8941535919     -1.7985689498      0.2884895284     0.043
  0.6878      1.3027892851     -1.8941396992     -1.7986299231      0.2883177927     0.046
  0.6879      1.3029691511     -1.8941258194     -1.7986908424      0.2881461622     0.042
  0.6880      1.3031490233     -1.8941119524     -1.7987517077      0.2879746685     0.053
  0.6881      1.3033289015     -1.8940980984     -1.7988125191      0.2878033014     0.048
  0.6882      1.3035087858     -1.8940842571     -1.7988732767      0.2876320086     0.054
  0.6883      1.3036886761     -1.8940704288     -1.7989339804      0.2874609058     0.067
  0.6884      1.3038685726     -1.8940566133     -1.7989946305      0.2872898776     0.069
  0.6885      1.3040484751     -1.8940428105     -1.7990552268      0.2871189767     0.070
  0.6886      1.3042283836     -1.8940290206     -1.7991157695      0.2869482139     0.074
  0.6887      1.3044082982     -1.8940152435     -1.7991762586      0.2867775472     0.062
  0.6888      1.3045882189     -1.8940014792     -1.7992366942      0.2866070296     0.063
  0.6889      1.3047681456     -1.8939877276     -1.7992970763      0.2864366085     0.085
  0.6890      1.3049480783     -1.8939739888     -1.7993574051      0.2862663262     0.085
  0.6891      1.3051280170     -1.8939602627     -1.7994176804      0.2860961514     0.084
  0.6892      1.3053079618     -1.8939465494     -1.7994779024      0.2859260947     0.081
  0.6893      1.3054879126     -1.8939328487     -1.7995380712      0.2857561775     0.060
  0.6894      1.3056678694     -1.8939191608     -1.7995981868      0.2855863366     0.066
  0.6895      1.3058478323     -1.8939054855     -1.7996582492      0.2854166778     0.080
  0.6896      1.3060278011     -1.8938918229     -1.7997182585      0.2852470957     0.082
  0.6897      1.3062077759     -1.8938781730     -1.7997782148      0.2850776326     0.085
  0.6898      1.3063877567     -1.8938645357     -1.7998381181      0.2849083206     0.093
  0.6899      1.3065677435     -1.8938509110     -1.7998979685      0.2847390964     0.050
  0.6900      1.3067477363     -1.8938372990     -1.7999577660      0.2845700129     0.095
  0.6901      1.3069277351     -1.8938236996     -1.8000175107      0.2844010176     0.099
  0.6902      1.3071077398     -1.8938101127     -1.8000772025      0.2842321741     0.099
  0.6903      1.3072877505     -1.8937965385     -1.8001368417      0.2840634403     0.097
  0.6904      1.3074677672     -1.8937829768     -1.8001964282      0.2838948374     0.094
  0.6905      1.3076477898     -1.8937694277     -1.8002559621      0.2837263129     0.053
  0.6906      1.3078278184     -1.8937558911     -1.8003154434      0.2835579303     0.095
  0.6907      1.3080078529     -1.8937423670     -1.8003748722      0.2833897005     0.099
  0.6908      1.3081878934     -1.8937288555     -1.8004342485      0.2832215389     0.099
  0.6909      1.3083679397     -1.8937153564     -1.8004935724      0.2830535092     0.099
  0.6910      1.3085479921     -1.8937018699     -1.8005528440      0.2828856330     0.089
  0.6911      1.3087280503     -1.8936883958     -1.8006120633      0.2827178042     0.064
  0.6912      1.3089081145     -1.8936749341     -1.8006712303      0.2825501398     0.080
  0.6913      1.3090881846     -1.8936614850     -1.8007303452      0.2823825869     0.081
  0.6914      1.3092682605     -1.8936480482     -1.8007894078      0.2822151881     0.073
  0.6915      1.3094483424     -1.8936346239     -1.8008484184      0.2820478270     0.068
  0.6916      1.3096284302     -1.8936212120     -1.8009073770      0.2818806416     0.056
  0.6917      1.3098085239     -1.8936078125     -1.8009662836      0.2817135684     0.057
  0.6918      1.3099886235     -1.8935944254     -1.8010251382      0.2815465970     0.045
  0.6919      1.3101687289     -1.8935810506     -1.8010839410      0.2813797383     0.061
  0.6920      1.3103488403     -1.8935676883     -1.8011426919      0.2812130349     0.052
  0.6921      1.3105289575     -1.8935543382     -1.8012013911      0.2810463806     0.055
  0.6922      1.3107090806     -1.8935410005     -1.8012600385      0.2808799246     0.057
  0.6923      1.3108892095     -1.8935276751     -1.8013186342      0.2807135288     0.055
  0.6924      1.3110693443     -1.8935143620     -1.8013771784      0.2805472465     0.042
  0.6925      1.3112494849     -1.8935010613     -1.8014356709      0.2803811204     0.058
  0.6926      1.3114296314     -1.8934877728     -1.8014941120      0.2802150870     0.058
  0.6927      1.3116097837     -1.8934744965     -1.8015525015      0.2800491570     0.056
  0.6928      1.3117899419     -1.8934612326     -1.8016108397      0.2798833732     0.054
  0.6929      1.3119701059     -1.8934479808     -1.8016691265      0.2797177146     0.051
  0.6930      1.3121502757     -1.8934347413     -1.8017273620      0.2795521065     0.045
  0.6931      1.3123304514     -1.8934215141     -1.8017855462      0.2793866880     0.048
  0.6932      1.3125106329     -1.8934082990     -1.8018436792      0.2792213524     0.052
  0.6933      1.3126908201     -1.8933950961     -1.8019017610      0.2790561107     0.052
  0.6934      1.3128710132     -1.8933819054     -1.8019597917      0.2788910376     0.040
  0.6935      1.3130512121     -1.8933687269     -1.8020177714      0.2787260481     0.052
  0.6936      1.3132314168     -1.8933555605     -1.8020757001      0.2785611423     0.054
  0.6937      1.3134116272     -1.8933424063     -1.8021335778      0.2783964058     0.054
  0.6938      1.3135918435     -1.8933292642     -1.8021914046      0.2782317746     0.060
  0.6939      1.3137720655     -1.8933161342     -1.8022491806      0.2780672491     0.070
  0.6940      1.3139522933     -1.8933030163     -1.8023069057      0.2779027972     0.058
  0.6941      1.3141325269     -1.8932899105     -1.8023645801      0.2777385582     0.078
  0.6942      1.3143127662     -1.8932768168     -1.8024222038      0.2775743397     0.074
  0.6943      1.3144930113     -1.8932637352     -1.8024797768      0.2774102703     0.071
  0.6944      1.3146732622     -1.8932506656     -1.8025372993      0.2772463395     0.082
  0.6945      1.3148535188     -1.8932376080     -1.8025947712      0.2770824832     0.083
  0.6946      1.3150337811     -1.8932245625     -1.8026521926      0.2769187873     0.070
  0.6947      1.3152140492     -1.8932115290     -1.8027095635      0.2767551448     0.081
  0.6948      1.3153943230     -1.8931985076     -1.8027668841      0.2765916738     0.069
  0.6949      1.3155746026     -1.8931854981     -1.8028241543      0.2764282565     0.069
  0.6950      1.3157548879     -1.8931725005     -1.8028813742      0.2762650326     0.083
  0.6951      1.3159351789     -1.8931595150     -1.8029385438      0.2761018520     0.083
  0.6952      1.3161154756     -1.8931465414     -1.8029956633      0.2759388222     0.082
  0.6953      1.3162957780     -1.8931335798     -1.8030527326      0.2757758790     0.080
  0.6954      1.3164760861     -1.8931206300     -1.8031097518      0.2756130869     0.079
  0.6955      1.3166564000     -1.8931076922     -1.8031667210      0.2754503818     0.088
  0.6956      1.3168367195     -1.8930947664     -1.8032236401      0.2752878068     0.098
  0.6957      1.3170170447     -1.8930818524     -1.8032805093      0.2751253083     0.099
  0.6958      1.3171973756     -1.8930689502     -1.8033373287      0.2749629617     0.092
  0.6959      1.3173777122     -1.8930560600     -1.8033940981      0.2748007135     0.085
  0.6960      1.3175580544     -1.8930431816     -1.8034508178      0.2746385746     0.075
  0.6961      1.3177384023     -1.8930303151     -1.8035074877      0.2744765667     0.087
  0.6962      1.3179187559     -1.8930174604     -1.8035641079      0.2743146254     0.097
  0.6963      1.3180991151     -1.8930046175     -1.8036206785      0.2741528800     0.099
  0.6964      1.3182794800     -1.8929917864     -1.8036771995      0.2739912016     0.092
  0.6965      1.3184598506     -1.8929789671     -1.8037336709      0.2738295903     0.085
  0.6966      1.3186402268     -1.8929661596     -1.8037900928      0.2736681431     0.069
  0.6967      1.3188206086     -1.8929533639     -1.8038464652      0.2735067742     0.077
  0.6968      1.3190009961     -1.8929405799     -1.8039027883      0.2733455591     0.076
  0.6969      1.3191813892     -1.8929278077     -1.8039590620      0.2731844440     0.072
  0.6970      1.3193617879     -1.8929150472     -1.8040152864      0.2730234185     0.067
  0.6971      1.3195421922     -1.8929022984     -1.8040714615      0.2728625258     0.058
  0.6972      1.3197226022     -1.8928895613     -1.8041275874      0.2727017228     0.049
  0.6973      1.3199030177     -1.8928768360     -1.8041836642      0.2725410531     0.055
  0.6974      1.3200834389     -1.8928641223     -1.8042396918      0.2723804627     0.060
