# Device: cuda:3 | TF32 disabled: True
# L=32,  N=1024 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.76s | Matrix: 3968x3968 | ~0.23 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.5125      1.0252660845     -2.0005191892     -1.6472591754      0.8270537084     0.158
  0.5126      1.0254308261     -2.0004503046     -1.6475738333      0.8262057527     0.151
  0.5127      1.0255955992     -2.0003815082     -1.6478880460      0.8253593569     0.162
  0.5128      1.0257604037     -2.0003127998     -1.6482018146      0.8245145469     0.188
  0.5129      1.0259252396     -2.0002441794     -1.6485151400      0.8236712434     0.198
  0.5130      1.0260901068     -2.0001756467     -1.6488280229      0.8228294958     0.243
  0.5131      1.0262550052     -2.0001072017     -1.6491404645      0.8219892948     0.217
  0.5132      1.0264199349     -2.0000388442     -1.6494524654      0.8211506080     0.246
  0.5133      1.0265848957     -1.9999705741     -1.6497640267      0.8203134728     0.218
  0.5134      1.0267498877     -1.9999023912     -1.6500751493      0.8194778510     0.229
  0.5135      1.0269149107     -1.9998342955     -1.6503858340      0.8186437507     0.230
  0.5136      1.0270799648     -1.9997662867     -1.6506960818      0.8178111746     0.229
  0.5137      1.0272450499     -1.9996983647     -1.6510058934      0.8169800841     0.197
  0.5138      1.0274101660     -1.9996305294     -1.6513152699      0.8161505519     0.195
  0.5139      1.0275753130     -1.9995627807     -1.6516242121      0.8153224809     0.180
  0.5140      1.0277404909     -1.9994951184     -1.6519327209      0.8144959206     0.157
  0.5141      1.0279056995     -1.9994275424     -1.6522407972      0.8136708556     0.160
  0.5142      1.0280709390     -1.9993600525     -1.6525484418      0.8128472827     0.148
  0.5143      1.0282362092     -1.9992926487     -1.6528556556      0.8120252042     0.146
  0.5144      1.0284015101     -1.9992253308     -1.6531624395      0.8112045992     0.175
  0.5145      1.0285668417     -1.9991580986     -1.6534687944      0.8103854641     0.212
  0.5146      1.0287322039     -1.9990909520     -1.6537747211      0.8095678249     0.225
  0.5147      1.0288975967     -1.9990238909     -1.6540802205      0.8087516487     0.238
  0.5148      1.0290630199     -1.9989569152     -1.6543852934      0.8079369321     0.246
  0.5149      1.0292284737     -1.9988900247     -1.6546899408      0.8071236716     0.266
  0.5150      1.0293939579     -1.9988232193     -1.6549941635      0.8063118872     0.289
  0.5151      1.0295594726     -1.9987564988     -1.6552979623      0.8055015460     0.258
  0.5152      1.0297250175     -1.9986898632     -1.6556013380      0.8046926562     0.286
  0.5153      1.0298905928     -1.9986233123     -1.6559042917      0.8038852145     0.250
  0.5154      1.0300561984     -1.9985568459     -1.6562068240      0.8030791994     0.240
  0.5155      1.0302218342     -1.9984904640     -1.6565089358      0.8022746370     0.207
  0.5156      1.0303875002     -1.9984241664     -1.6568106280      0.8014715061     0.169
  0.5157      1.0305531963     -1.9983579529     -1.6571119014      0.8006698031     0.150
  0.5158      1.0307189226     -1.9982918235     -1.6574127569      0.7998695126     0.186
  0.5159      1.0308846789     -1.9982257780     -1.6577131953      0.7990706665     0.186
  0.5160      1.0310504652     -1.9981598163     -1.6580132174      0.7982732258     0.207
  0.5161      1.0312162815     -1.9980939382     -1.6583128241      0.7974771809     0.222
  0.5162      1.0313821278     -1.9980281437     -1.6586120161      0.7966825756     0.257
  0.5163      1.0315480039     -1.9979624325     -1.6589107944      0.7958893531     0.331
  0.5164      1.0317139099     -1.9978968046     -1.6592091596      0.7950975333     0.289
  0.5165      1.0318798457     -1.9978312599     -1.6595071128      0.7943071364     0.304
  0.5166      1.0320458113     -1.9977657982     -1.6598046546      0.7935180758     0.267
  0.5167      1.0322118067     -1.9977004193     -1.6601017859      0.7927304604     0.295
  0.5168      1.0323778317     -1.9976351232     -1.6603985076      0.7919442036     0.288
  0.5169      1.0325438864     -1.9975699098     -1.6606948203      0.7911593315     0.294
  0.5170      1.0327099707     -1.9975047788     -1.6609907250      0.7903758284     0.239
  0.5171      1.0328760845     -1.9974397303     -1.6612862224      0.7895937026     0.240
  0.5172      1.0330422279     -1.9973747639     -1.6615813134      0.7888129741     0.233
  0.5173      1.0332084008     -1.9973098797     -1.6618759987      0.7880335680     0.203
  0.5174      1.0333746031     -1.9972450775     -1.6621702791      0.7872555519     0.197
  0.5175      1.0335408348     -1.9971803572     -1.6624641555      0.7864788686     0.202
  0.5176      1.0337070959     -1.9971157186     -1.6627576287      0.7857035737     0.210
  0.5177      1.0338733864     -1.9970511616     -1.6630506994      0.7849295983     0.212
  0.5178      1.0340397061     -1.9969866861     -1.6633433684      0.7841569682     0.278
  0.5179      1.0342060550     -1.9969222920     -1.6636356365      0.7833857036     0.315
  0.5180      1.0343724332     -1.9968579792     -1.6639275046      0.7826157590     0.316
  0.5181      1.0345388405     -1.9967937474     -1.6642189733      0.7818471545     0.323
  0.5182      1.0347052770     -1.9967295967     -1.6645100435      0.7810798685     0.268
  0.5183      1.0348717425     -1.9966655268     -1.6648007160      0.7803139329     0.299
  0.5184      1.0350382371     -1.9966015377     -1.6650909915      0.7795492962     0.274
  0.5185      1.0352047607     -1.9965376292     -1.6653808708      0.7787859965     0.309
  0.5186      1.0353713133     -1.9964738012     -1.6656703547      0.7780240001     0.249
  0.5187      1.0355378948     -1.9964100536     -1.6659594439      0.7772633210     0.247
  0.5188      1.0357045052     -1.9963463863     -1.6662481393      0.7765039556     0.222
  0.5189      1.0358711444     -1.9962827991     -1.6665364415      0.7757458819     0.197
  0.5190      1.0360378125     -1.9962192919     -1.6668243514      0.7749891023     0.194
  0.5191      1.0362045093     -1.9961558646     -1.6671118697      0.7742336486     0.212
  0.5192      1.0363712349     -1.9960925171     -1.6673989973      0.7734794573     0.195
  0.5193      1.0365379891     -1.9960292492     -1.6676857347      0.7727265724     0.217
  0.5194      1.0367047720     -1.9959660609     -1.6679720828      0.7719749839     0.253
  0.5195      1.0368715835     -1.9959029519     -1.6682580424      0.7712246402     0.311
  0.5196      1.0370384236     -1.9958399223     -1.6685436142      0.7704756093     0.341
  0.5197      1.0372052922     -1.9957769718     -1.6688287990      0.7697278332     0.310
  0.5198      1.0373721894     -1.9957141004     -1.6691135974      0.7689813382     0.293
  0.5199      1.0375391150     -1.9956513079     -1.6693980103      0.7682361082     0.290
  0.5200      1.0377060690     -1.9955885942     -1.6696820384      0.7674921394     0.265
  0.5201      1.0378730514     -1.9955259592     -1.6699656824      0.7667494339     0.313
  0.5202      1.0380400621     -1.9954634028     -1.6702489430      0.7660079817     0.262
  0.5203      1.0382071012     -1.9954009248     -1.6705318211      0.7652677970     0.259
  0.5204      1.0383741685     -1.9953385251     -1.6708143173      0.7645288216     0.221
  0.5205      1.0385412640     -1.9952762037     -1.6710964324      0.7637911539     0.195
  0.5206      1.0387083878     -1.9952139604     -1.6713781671      0.7630546816     0.202
  0.5207      1.0388755397     -1.9951517950     -1.6716595221      0.7623194428     0.200
  0.5208      1.0390427197     -1.9950897075     -1.6719404982      0.7615854818     0.205
  0.5209      1.0392099278     -1.9950276978     -1.6722210961      0.7608527284     0.202
  0.5210      1.0393771639     -1.9949657656     -1.6725013165      0.7601211845     0.226
  0.5211      1.0395444280     -1.9949039110     -1.6727811601      0.7593909003     0.301
  0.5212      1.0397117201     -1.9948421338     -1.6730606277      0.7586618057     0.343
  0.5213      1.0398790402     -1.9947804338     -1.6733397200      0.7579339629     0.317
  0.5214      1.0400463881     -1.9947188110     -1.6736184376      0.7572073075     0.322
  0.5215      1.0402137638     -1.9946572653     -1.6738967813      0.7564818838     0.275
  0.5216      1.0403811674     -1.9945957964     -1.6741747518      0.7557576456     0.291
  0.5217      1.0405485988     -1.9945344044     -1.6744523498      0.7550346249     0.285
  0.5218      1.0407160579     -1.9944730891     -1.6747295761      0.7543128056     0.280
  0.5219      1.0408835447     -1.9944118504     -1.6750064313      0.7535921778     0.265
  0.5220      1.0410510592     -1.9943506881     -1.6752829161      0.7528727432     0.231
  0.5221      1.0412186013     -1.9942896022     -1.6755590312      0.7521545161     0.193
  0.5222      1.0413861710     -1.9942285925     -1.6758347774      0.7514374499     0.145
  0.5223      1.0415537682     -1.9941676589     -1.6761101553      0.7507215890     0.160
  0.5224      1.0417213930     -1.9941068013     -1.6763851656      0.7500068990     0.162
  0.5225      1.0418890453     -1.9940460197     -1.6766598090      0.7492933880     0.156
  0.5226      1.0420567250     -1.9939853138     -1.6769340863      0.7485810517     0.149
  0.5227      1.0422244321     -1.9939246836     -1.6772079980      0.7478698862     0.187
  0.5228      1.0423921666     -1.9938641289     -1.6774815449      0.7471598872     0.202
  0.5229      1.0425599284     -1.9938036496     -1.6777547277      0.7464510506     0.187
  0.5230      1.0427277175     -1.9937432457     -1.6780275470      0.7457433845     0.191
  0.5231      1.0428955339     -1.9936829171     -1.6783000036      0.7450368664     0.177
  0.5232      1.0430633775     -1.9936226635     -1.6785720981      0.7443315105     0.184
  0.5233      1.0432312483     -1.9935624849     -1.6788438311      0.7436272942     0.186
  0.5234      1.0433991463     -1.9935023811     -1.6791152035      0.7429242196     0.175
  0.5235      1.0435670714     -1.9934423522     -1.6793862157      0.7422223129     0.187
  0.5236      1.0437350235     -1.9933823979     -1.6796568686      0.7415215394     0.177
  0.5237      1.0439030027     -1.9933225181     -1.6799271628      0.7408219071     0.155
  0.5238      1.0440710090     -1.9932627128     -1.6801970989      0.7401233997     0.133
  0.5239      1.0442390422     -1.9932029818     -1.6804666776      0.7394260372     0.139
  0.5240      1.0444071023     -1.9931433250     -1.6807358997      0.7387297851     0.147
  0.5241      1.0445751893     -1.9930837423     -1.6810047656      0.7380346879     0.146
  0.5242      1.0447433033     -1.9930242336     -1.6812732762      0.7373406802     0.143
  0.5243      1.0449114440     -1.9929647988     -1.6815414321      0.7366478129     0.181
  0.5244      1.0450796115     -1.9929054377     -1.6818092338      0.7359560573     0.202
  0.5245      1.0452478058     -1.9928461503     -1.6820766822      0.7352654212     0.177
  0.5246      1.0454160269     -1.9927869365     -1.6823437778      0.7345758761     0.188
  0.5247      1.0455842746     -1.9927277961     -1.6826105213      0.7338874542     0.186
  0.5248      1.0457525490     -1.9926687290     -1.6828769133      0.7332001453     0.186
  0.5249      1.0459208500     -1.9926097352     -1.6831429545      0.7325139083     0.192
  0.5250      1.0460891776     -1.9925508144     -1.6834086455      0.7318288002     0.173
  0.5251      1.0462575317     -1.9924919667     -1.6836739870      0.7311447676     0.201
  0.5252      1.0464259124     -1.9924331919     -1.6839389797      0.7304618369     0.211
  0.5253      1.0465943195     -1.9923744898     -1.6842036241      0.7297799855     0.204
  0.5254      1.0467627531     -1.9923158605     -1.6844679209      0.7290992272     0.192
  0.5255      1.0469312131     -1.9922573037     -1.6847318707      0.7284195518     0.201
  0.5256      1.0470996995     -1.9921988194     -1.6849954743      0.7277409549     0.197
  0.5257      1.0472682122     -1.9921404074     -1.6852587321      0.7270634321     0.190
  0.5258      1.0474367512     -1.9920820677     -1.6855216449      0.7263869852     0.173
  0.5259      1.0476053165     -1.9920238002     -1.6857842133      0.7257116160     0.150
  0.5260      1.0477739081     -1.9919656047     -1.6860464378      0.7250373079     0.165
  0.5261      1.0479425258     -1.9919074811     -1.6863083193      0.7243640688     0.159
  0.5262      1.0481111697     -1.9918494293     -1.6865698581      0.7236918819     0.160
  0.5263      1.0482798398     -1.9917914493     -1.6868310551      0.7230207738     0.176
  0.5264      1.0484485359     -1.9917335409     -1.6870919108      0.7223507093     0.197
  0.5265      1.0486172582     -1.9916757040     -1.6873524258      0.7216816900     0.223
  0.5266      1.0487860064     -1.9916179385     -1.6876126007      0.7210137485     0.257
  0.5267      1.0489547807     -1.9915602443     -1.6878724362      0.7203468374     0.253
  0.5268      1.0491235809     -1.9915026213     -1.6881319329      0.7196809706     0.265
  0.5269      1.0492924071     -1.9914450694     -1.6883910914      0.7190161315     0.232
  0.5270      1.0494612591     -1.9913875885     -1.6886499123      0.7183523711     0.229
  0.5271      1.0496301370     -1.9913301784     -1.6889083963      0.7176896233     0.202
  0.5272      1.0497990408     -1.9912728392     -1.6891665438      0.7170278959     0.198
  0.5273      1.0499679704     -1.9912155706     -1.6894243556      0.7163672216     0.195
  0.5274      1.0501369257     -1.9911583725     -1.6896818323      0.7157075835     0.195
