# Device: cuda:2 | TF32 disabled: True
# L=64,  N=4096 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 1.57s | Matrix: 16128x16128 | ~3.88 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.9388      1.8492646310     -1.9698174595     -1.9624857590      0.0430620729     0.898
  0.9389      1.8494608798     -1.9698166789     -1.9624906279      0.0427712761     0.895
  0.9390      1.8496571291     -1.9698158989     -1.9624954850      0.0428713672     0.895
  0.9391      1.8498533789     -1.9698151197     -1.9625003692      0.0432673083     0.894
  0.9392      1.8500496292     -1.9698143411     -1.9625052327      0.0425261066     0.897
  0.9393      1.8502458799     -1.9698135632     -1.9625100765      0.0429353803     0.898
  0.9394      1.8504421312     -1.9698127860     -1.9625149403      0.0429003169     0.894
  0.9395      1.8506383829     -1.9698120095     -1.9625197947      0.0427853697     0.894
  0.9396      1.8508346351     -1.9698112337     -1.9625246297      0.0425794119     0.895
  0.9397      1.8510308878     -1.9698104585     -1.9625294726      0.0429408588     0.898
  0.9398      1.8512271410     -1.9698096840     -1.9625343254      0.0427714554     0.894
  0.9399      1.8514233947     -1.9698089102     -1.9625391549      0.0425487007     0.893
  0.9400      1.8516196489     -1.9698081371     -1.9625439758      0.0426363130     0.895
  0.9401      1.8518159035     -1.9698073647     -1.9625488123      0.0428444905     0.898
  0.9402      1.8520121586     -1.9698065929     -1.9625536332      0.0423779161     0.895
  0.9403      1.8522084142     -1.9698058218     -1.9625584555      0.0428857902     0.895
  0.9404      1.8524046703     -1.9698050514     -1.9625632690      0.0422421538     0.894
  0.9405      1.8526009269     -1.9698042816     -1.9625680707      0.0426945082     0.895
  0.9406      1.8527971839     -1.9698035126     -1.9625729002      0.0427529948     0.895
  0.9407      1.8529934415     -1.9698027442     -1.9625776873      0.0419611888     0.895
  0.9408      1.8531896995     -1.9698019765     -1.9625824828      0.0429206999     0.896
  0.9409      1.8533859580     -1.9698012094     -1.9625872977      0.0423216036     0.896
  0.9410      1.8535822169     -1.9698004431     -1.9625920893      0.0425275702     0.897
  0.9411      1.8537784764     -1.9697996774     -1.9625968679      0.0421088389     0.895
  0.9412      1.8539747363     -1.9697989124     -1.9626016551      0.0426968726     0.895
  0.9413      1.8541709967     -1.9697981480     -1.9626064445      0.0421662639     0.895
  0.9414      1.8543672576     -1.9697973843     -1.9626112156      0.0423911934     0.896
  0.9415      1.8545635190     -1.9697966213     -1.9626159866      0.0421820781     0.895
  0.9416      1.8547597808     -1.9697958590     -1.9626207522      0.0423144945     0.896
  0.9417      1.8549560431     -1.9697950973     -1.9626255207      0.0422507643     0.894
  0.9418      1.8551523059     -1.9697943363     -1.9626302781      0.0421344971     0.896
  0.9419      1.8553485692     -1.9697935759     -1.9626350396      0.0423414031     0.897
  0.9420      1.8555448329     -1.9697928162     -1.9626397987      0.0421106625     0.896
  0.9421      1.8557410971     -1.9697920572     -1.9626445439      0.0418320891     0.895
  0.9422      1.8559373618     -1.9697912989     -1.9626492834      0.0423082189     0.897
  0.9423      1.8561336270     -1.9697905412     -1.9626540312      0.0419967166     0.895
  0.9424      1.8563298926     -1.9697897842     -1.9626587664      0.0421019835     0.896
  0.9425      1.8565261587     -1.9697890278     -1.9626635065      0.0421020431     0.895
  0.9426      1.8567224253     -1.9697882721     -1.9626682396      0.0419957235     0.893
  0.9427      1.8569186924     -1.9697875171     -1.9626729715      0.0420994701     0.895
  0.9428      1.8571149599     -1.9697867627     -1.9626776924      0.0419388424     0.894
  0.9429      1.8573112279     -1.9697860090     -1.9626824017      0.0417903240     0.895
  0.9430      1.8575074964     -1.9697852560     -1.9626871297      0.0422886350     0.896
  0.9431      1.8577037653     -1.9697845036     -1.9626918425      0.0415366569     0.897
  0.9432      1.8579000348     -1.9697837519     -1.9626965301      0.0418593320     0.898
  0.9433      1.8580963047     -1.9697830008     -1.9627012432      0.0420074421     0.896
  0.9434      1.8582925750     -1.9697822504     -1.9627059535      0.0418260800     0.898
  0.9435      1.8584888458     -1.9697815006     -1.9627106531      0.0418373788     0.895
  0.9436      1.8586851171     -1.9697807515     -1.9627153426      0.0416610583     0.895
  0.9437      1.8588813889     -1.9697800031     -1.9627200212      0.0417759600     0.898
  0.9438      1.8590776611     -1.9697792553     -1.9627247098      0.0417420326     0.896
  0.9439      1.8592739339     -1.9697785082     -1.9627293970      0.0417701670     0.896
  0.9440      1.8594702070     -1.9697777617     -1.9627340731      0.0415630012     0.895
  0.9441      1.8596664807     -1.9697770159     -1.9627387460      0.0417291291     0.895
  0.9442      1.8598627548     -1.9697762707     -1.9627434197      0.0415961739     0.898
  0.9443      1.8600590294     -1.9697755262     -1.9627480854      0.0416017776     0.895
  0.9444      1.8602553044     -1.9697747823     -1.9627527509      0.0417920332     0.897
  0.9445      1.8604515799     -1.9697740391     -1.9627574030      0.0412001026     0.895
  0.9446      1.8606478559     -1.9697732965     -1.9627620604      0.0419034881     0.895
  0.9447      1.8608441323     -1.9697725546     -1.9627667116      0.0411074522     0.896
  0.9448      1.8610404092     -1.9697718133     -1.9627713542      0.0417682579     0.896
  0.9449      1.8612366866     -1.9697710727     -1.9627760155      0.0414583943     0.895
  0.9450      1.8614329644     -1.9697703327     -1.9627806453      0.0412237871     0.895
  0.9451      1.8616292427     -1.9697695934     -1.9627852765      0.0415006192     0.895
  0.9452      1.8618255215     -1.9697688547     -1.9627899138      0.0413494321     0.893
  0.9453      1.8620218007     -1.9697681167     -1.9627945457      0.0412619297     0.894
  0.9454      1.8622180804     -1.9697673793     -1.9627991649      0.0413007663     0.895
  0.9455      1.8624143605     -1.9697666426     -1.9628037862      0.0413161538     0.899
  0.9456      1.8626106411     -1.9697659065     -1.9628084079      0.0413263630     0.895
  0.9457      1.8628069222     -1.9697651710     -1.9628130233      0.0412209177     0.898
  0.9458      1.8630032037     -1.9697644362     -1.9628176343      0.0412640380     0.894
  0.9459      1.8631994857     -1.9697637020     -1.9628222383      0.0411137692     0.894
  0.9460      1.8633957682     -1.9697629685     -1.9628268383      0.0412103924     0.896
  0.9461      1.8635920511     -1.9697622356     -1.9628314419      0.0411942811     0.895
  0.9462      1.8637883345     -1.9697615034     -1.9628360457      0.0412317953     0.894
  0.9463      1.8639846183     -1.9697607718     -1.9628406392      0.0410287293     0.895
  0.9464      1.8641809026     -1.9697600408     -1.9628452171      0.0409681315     0.895
  0.9465      1.8643771874     -1.9697593105     -1.9628498064      0.0412503264     0.895
  0.9466      1.8645734726     -1.9697585808     -1.9628543853      0.0407998357     0.895
  0.9467      1.8647697582     -1.9697578517     -1.9628589573      0.0411432832     0.896
  0.9468      1.8649660444     -1.9697571233     -1.9628635355      0.0409292016     0.898
  0.9469      1.8651623309     -1.9697563955     -1.9628681090      0.0409879786     0.895
  0.9470      1.8653586180     -1.9697556684     -1.9628726713      0.0408328904     0.896
  0.9471      1.8655549055     -1.9697549419     -1.9628772338      0.0410098760     0.895
  0.9472      1.8657511934     -1.9697542160     -1.9628817916      0.0407653135     0.895
  0.9473      1.8659474818     -1.9697534908     -1.9628863438      0.0409276090     0.896
  0.9474      1.8661437707     -1.9697527662     -1.9628909055      0.0409516164     0.895
  0.9475      1.8663400600     -1.9697520422     -1.9628954491      0.0406216397     0.895
  0.9476      1.8665363498     -1.9697513189     -1.9628999929      0.0409709619     0.895
  0.9477      1.8667326400     -1.9697505962     -1.9629045348      0.0406060049     0.895
  0.9478      1.8669289307     -1.9697498741     -1.9629090686      0.0408415894     0.895
  0.9479      1.8671252218     -1.9697491527     -1.9629136069      0.0407035680     0.895
  0.9480      1.8673215134     -1.9697484319     -1.9629181349      0.0406747406     0.895
  0.9481      1.8675178055     -1.9697477117     -1.9629226552      0.0405828862     0.897
  0.9482      1.8677140979     -1.9697469921     -1.9629271811      0.0407916232     0.895
  0.9483      1.8679103909     -1.9697462732     -1.9629317025      0.0405193796     0.894
  0.9484      1.8681066843     -1.9697455549     -1.9629362139      0.0406275464     0.895
  0.9485      1.8683029781     -1.9697448373     -1.9629407256      0.0405432048     0.897
  0.9486      1.8684992724     -1.9697441202     -1.9629452331      0.0405699164     0.895
  0.9487      1.8686955672     -1.9697434038     -1.9629497348      0.0404536659     0.896
  0.9488      1.8688918624     -1.9697426880     -1.9629542439      0.0407223505     0.896
  0.9489      1.8690881580     -1.9697419728     -1.9629587412      0.0402580571     0.895
  0.9490      1.8692844541     -1.9697412583     -1.9629632210      0.0404227821     0.898
  0.9491      1.8694807507     -1.9697405444     -1.9629677177      0.0405806333     0.895
  0.9492      1.8696770477     -1.9697398311     -1.9629722098      0.0403560977     0.894
  0.9493      1.8698733451     -1.9697391184     -1.9629766857      0.0403072127     0.894
  0.9494      1.8700696430     -1.9697384064     -1.9629811690      0.0405047795     0.896
  0.9495      1.8702659414     -1.9697376949     -1.9629856449      0.0401927374     0.895
  0.9496      1.8704622401     -1.9697369841     -1.9629901090      0.0403072038     0.894
  0.9497      1.8706585394     -1.9697362740     -1.9629945778      0.0402959671     0.895
  0.9498      1.8708548391     -1.9697355644     -1.9629990518      0.0404177695     0.897
  0.9499      1.8710511392     -1.9697348554     -1.9630035106      0.0400367743     0.897
  0.9500      1.8712474398     -1.9697341471     -1.9630079621      0.0403053576     0.895
  0.9501      1.8714437408     -1.9697334394     -1.9630124194      0.0401576023     0.894
  0.9502      1.8716400422     -1.9697327323     -1.9630168690      0.0401828964     0.895
  0.9503      1.8718363442     -1.9697320258     -1.9630213158      0.0401243202     0.897
  0.9504      1.8720326465     -1.9697313200     -1.9630257635      0.0402157385     0.895
  0.9505      1.8722289493     -1.9697306147     -1.9630301976      0.0398941444     0.895
  0.9506      1.8724252525     -1.9697299101     -1.9630346360      0.0403121029     0.895
  0.9507      1.8726215562     -1.9697292061     -1.9630390717      0.0398613844     0.897
  0.9508      1.8728178604     -1.9697285027     -1.9630434986      0.0400098620     0.895
  0.9509      1.8730141649     -1.9697277999     -1.9630479222      0.0399789466     0.896
  0.9510      1.8732104699     -1.9697270977     -1.9630523413      0.0399454652     0.895
  0.9511      1.8734067754     -1.9697263962     -1.9630567643      0.0400675730     0.894
  0.9512      1.8736030813     -1.9697256952     -1.9630611756      0.0397482879     0.896
  0.9513      1.8737993876     -1.9697249949     -1.9630655801      0.0399618901     0.896
  0.9514      1.8739956944     -1.9697242952     -1.9630699946      0.0399466159     0.893
  0.9515      1.8741920016     -1.9697235960     -1.9630744053      0.0399100035     0.895
  0.9516      1.8743883093     -1.9697228975     -1.9630787992      0.0396592728     0.895
  0.9517      1.8745846174     -1.9697221996     -1.9630831914      0.0399113375     0.894
  0.9518      1.8747809259     -1.9697215023     -1.9630875856      0.0396966842     0.894
  0.9519      1.8749772349     -1.9697208057     -1.9630919755      0.0398487617     0.898
  0.9520      1.8751735443     -1.9697201096     -1.9630963691      0.0397825148     0.897
  0.9521      1.8753698542     -1.9697194141     -1.9631007491      0.0396178910     0.896
  0.9522      1.8755661645     -1.9697187193     -1.9631051230      0.0396880203     0.894
  0.9523      1.8757624752     -1.9697180250     -1.9631095029      0.0397443223     0.895
  0.9524      1.8759587864     -1.9697173313     -1.9631138727      0.0396996388     0.897
  0.9525      1.8761550980     -1.9697166383     -1.9631182455      0.0396355945     0.895
  0.9526      1.8763514100     -1.9697159459     -1.9631226071      0.0395150823     0.895
  0.9527      1.8765477225     -1.9697152540     -1.9631269679      0.0396364810     0.895
  0.9528      1.8767440354     -1.9697145628     -1.9631313314      0.0395816680     0.895
  0.9529      1.8769403488     -1.9697138721     -1.9631356815      0.0394105749     0.898
  0.9530      1.8771366626     -1.9697131821     -1.9631400346      0.0396515661     0.895
  0.9531      1.8773329768     -1.9697124927     -1.9631443806      0.0392980691     0.894
  0.9532      1.8775292914     -1.9697118039     -1.9631487201      0.0395493410     0.895
  0.9533      1.8777256065     -1.9697111156     -1.9631530680      0.0395662157     0.896
  0.9534      1.8779219220     -1.9697104280     -1.9631574105      0.0393687491     0.895
  0.9535      1.8781182380     -1.9697097410     -1.9631617345      0.0392484342     0.894
  0.9536      1.8783145544     -1.9697090545     -1.9631660658      0.0395166554     0.895
  0.9537      1.8785108712     -1.9697083687     -1.9631703958      0.0392412717     0.895
